,PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG
4930,81685,Aaron Covington,1973,12,2,176,Draft,1610612746,Buffalo,Braves,BUF,Canisius,College/University,0
4931,81715,Rick Holdt,1973,12,3,177,Draft,1610612757,Portland,Trail Blazers,POR,North Carolina State,College/University,0
4932,81705,Chris McMurray,1973,12,4,178,Draft,1610612739,Cleveland,Cavaliers,CLE,San Diego State,College/University,0
4933,81683,Lyman Williamson,1973,12,5,179,Draft,1610612756,Phoenix,Suns,PHX,Samford,College/University,0
4934,81600,Clarence Carlisle,1973,12,6,180,Draft,1610612765,Detroit,Pistons,DET,Ferris State,College/University,0
4935,81636,Mike Battle,1973,12,7,181,Draft,1610612764,Capital,Bullets,CAP,George Washington,College/University,0
4936,81584,Bruce Winkler,1973,12,8,182,Draft,1610612738,Boston,Celtics,BOS,Santa Clara,College/University,0
4937,81617,Jim Crawford,1973,13,1,183,Draft,1610612755,Philadelphia,76ers,PHL,La Salle,College/University,0
4938,81696,Bob Vartanian,1973,13,2,184,Draft,1610612746,Buffalo,Braves,BUF,Buffalo,College/University,0
4939,81709,John Pennebacker,1973,13,3,185,Draft,1610612739,Cleveland,Cavaliers,CLE,Hawaii,College/University,0
4940,81680,Kalevi Sarkalahti,1973,13,4,186,Draft,1610612756,Phoenix,Suns,PHX,Brigham Young,College/University,0
4941,81638,Chester Davis,1973,13,5,187,Draft,1610612764,Capital,Bullets,CAP,Morgan State,College/University,0
4942,81580,Scott Koelzer,1973,13,6,188,Draft,1610612738,Boston,Celtics,BOS,Montana State,College/University,0
4943,81620,Ernie Johnson,1973,14,1,189,Draft,1610612755,Philadelphia,76ers,PHL,Michigan,College/University,0
4944,81688,Ron Gilliam,1973,14,2,190,Draft,1610612746,Buffalo,Braves,BUF,SUNY Brockport,College/University,0
4945,81706,Charles Mitchell,1973,14,3,191,Draft,1610612739,Cleveland,Cavaliers,CLE,Eastern Kentucky,College/University,0
4946,81645,Howard White,1973,14,4,192,Draft,1610612764,Capital,Bullets,CAP,Maryland,College/University,0
4947,81583,Rick Williams,1973,14,5,193,Draft,1610612738,Boston,Celtics,BOS,Iowa,College/University,0
4948,81619,Lionel Harris,1973,15,1,194,Draft,1610612755,Philadelphia,76ers,PHL,Cincinnati,College/University,0
4949,81686,John Fraley,1973,15,2,195,Draft,1610612746,Buffalo,Braves,BUF,Georgia,College/University,0
4950,81711,Reese Stovall,1973,15,3,196,Draft,1610612739,Cleveland,Cavaliers,CLE,Texas-Pan American,College/University,0
4951,81642,W. Shorty Simmons,1973,15,4,197,Draft,1610612764,Capital,Bullets,CAP,St. Mary's (MD),College/University,0
4952,81576,James Gilchrist,1973,15,5,198,Draft,1610612738,Boston,Celtics,BOS,Florida Southern,College/University,0
4953,81625,Larry Robinson,1973,16,1,199,Draft,1610612755,Philadelphia,76ers,PHL,Tennessee,College/University,0
4954,81689,John Green,1973,16,2,200,Draft,1610612746,Buffalo,Braves,BUF,Oregon,College/University,0
4955,81708,Tom O'Connor,1973,16,3,201,Draft,1610612739,Cleveland,Cavaliers,CLE,Iowa State,College/University,0
4956,81571,Sam Barber,1973,16,4,202,Draft,1610612738,Boston,Celtics,BOS,Bethune-Cookman,College/University,0
4957,81624,Tony Prince,1973,17,1,203,Draft,1610612755,Philadelphia,76ers,PHL,St. John's (NY),College/University,0
4958,76793,Jim Garvin,1973,17,2,204,Draft,1610612746,Buffalo,Braves,BUF,Boston University,College/University,1
4959,81699,Phil Elderkin,1973,17,3,205,Draft,1610612739,Cleveland,Cavaliers,CLE,Boston University,College/University,0
4960,81579,Lamont King,1973,17,4,206,Draft,1610612738,Boston,Celtics,BOS,Long Beach State,College/University,0
4961,81691,Don Johnston,1973,18,1,207,Draft,1610612746,Buffalo,Braves,BUF,North Carolina,College/University,0
4962,81575,Peter Gavitt,1973,18,2,208,Draft,1610612738,Boston,Celtics,BOS,Maine,College/University,0
4963,81694,Ron Thornson,1973,19,1,209,Draft,1610612746,Buffalo,Braves,BUF,British Columbia (CAN),College/University,0
4964,81570,Tom Austin,1973,19,2,210,Draft,1610612738,Boston,Celtics,BOS,Massachusetts,College/University,0
4965,81695,Phil Tollestrop,1973,20,1,211,Draft,1610612746,Buffalo,Braves,BUF,Brigham Young,College/University,0
4966,77475,Larue Martin,1972,1,1,1,Draft,1610612757,Portland,Trail Blazers,POR,Loyola-Chicago,College/University,1
4967,77498,Bob McAdoo,1972,1,2,2,Draft,1610612746,Buffalo,Braves,BUF,North Carolina,College/University,1
4968,76521,Double D Davis,1972,1,3,3,Draft,1610612739,Cleveland,Cavaliers,CLE,Houston,College/University,1
4969,76330,Corky Calhoun,1972,1,4,4,Draft,1610612756,Phoenix,Suns,PHX,Pennsylvania,College/University,1
4970,76222,Fred Boyd,1972,1,5,5,Draft,1610612755,Philadelphia,76ers,PHL,Oregon State,College/University,1
4971,77365,Russell Lee,1972,1,6,6,Draft,1610612749,Milwaukee,Bucks,MIL,Marshall,College/University,1
4972,78239,Isaac Stallworth,1972,1,7,7,Draft,1610612760,Seattle,SuperSonics,SEA,Kansas,College/University,1
4973,77960,Tom Riker,1972,1,8,8,Draft,1610612752,New York,Knicks,NYK,South Carolina,College/University,1
4974,77688,Bob Nash,1972,1,9,9,Draft,1610612765,Detroit,Pistons,DET,Hawaii,College/University,1
4975,78500,Paul Westphal,1972,1,10,10,Draft,1610612738,Boston,Celtics,BOS,Southern California,College/University,1
4976,78157,Ralph Simpson,1972,1,11,11,Draft,1610612741,Chicago,Bulls,CHI,Michigan State,College/University,1
4977,76681,Julius Erving,1972,1,12,12,Draft,1610612749,Milwaukee,Bucks,MIL,Massachusetts,College/University,1
4978,76853,Travis Grant,1972,1,13,13,Draft,1610612747,Los Angeles,Lakers,LAL,Kentucky State,College/University,1
4979,76533,Bob Davis,1972,2,1,14,Draft,1610612757,Portland,Trail Blazers,POR,Weber State,College/University,1
4980,76746,Harold Fox,1972,2,2,15,Draft,1610612746,Buffalo,Braves,BUF,Jacksonville,College/University,1
4981,77883,Jim Price,1972,2,3,16,Draft,1610612747,Los Angeles,Lakers,LAL,Louisville,College/University,1
4982,76733,Chris Ford,1972,2,4,17,Draft,1610612765,Detroit,Pistons,DET,Villanova,College/University,1
4983,78622,Joby Wright,1972,2,5,18,Draft,1610612760,Seattle,SuperSonics,SEA,Indiana,College/University,1
4984,78144,Sam Sibert,1972,2,6,19,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Kentucky State,College/University,1
4985,76806,John Gianelli,1972,2,7,20,Draft,1610612745,Houston,Rockets,HOU,Pacific,College/University,1
4986,76226,Steve Bracey,1972,2,8,21,Draft,1610612737,Atlanta,Hawks,ATL,Tulsa,College/University,1
4987,78267,Paul Stovall,1972,2,9,22,Draft,1610612747,Los Angeles,Lakers,LAL,Arizona State,College/University,1
4988,78296,Brian Taylor,1972,2,10,23,Draft,1610612760,Seattle,SuperSonics,SEA,Princeton,College/University,1
4989,76971,Steve Hawes,1972,2,11,24,Draft,1610612739,Cleveland,Cavaliers,CLE,Washington,College/University,1
4990,77813,Tommy Patterson,1972,2,12,25,Draft,1610612764,Baltimore,Bullets,BLT,Ouachita Baptist,College/University,1
4991,78387,Dave Twardzik,1972,2,13,26,Draft,1610612757,Portland,Trail Blazers,POR,Old Dominion,College/University,1
4992,81436,Dennis Wuycik,1972,2,14,27,Draft,1610612738,Boston,Celtics,BOS,North Carolina,College/University,0
4993,77915,Mike Ratliff,1972,2,15,28,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Wisconsin-Eau Claire,College/University,1
4994,78306,Chuck Terry,1972,2,16,29,Draft,1610612749,Milwaukee,Bucks,MIL,Long Beach State,College/University,1
4995,77162,Ollie Johnson,1972,2,17,30,Draft,1610612757,Portland,Trail Blazers,POR,Temple,College/University,1
4996,77696,Lloyd Neal,1972,3,1,31,Draft,1610612757,Portland,Trail Blazers,POR,Tennessee State,College/University,1
4997,81551,Bob Morse,1972,3,2,32,Draft,1610612746,Buffalo,Braves,BUF,Pennsylvania,College/University,0
4998,76675,Scott English,1972,3,3,33,Draft,1610612756,Phoenix,Suns,PHX,Texas-El Paso,College/University,1
4999,76317,Don Buse,1972,3,4,34,Draft,1610612756,Phoenix,Suns,PHX,Evansville,College/University,1
5000,78046,Frank Russell,1972,3,5,35,Draft,1610612741,Chicago,Bulls,CHI,Detroit Mercy,College/University,1
5001,81473,Charlie Tharpe,1972,3,6,36,Draft,1610612755,Philadelphia,76ers,PHL,Belhaven,College/University,0
5002,77567,Eric McWilliams,1972,3,7,37,Draft,1610612745,Houston,Rockets,HOU,Long Beach State,College/University,1
5003,77964,Ron Riley,1972,3,8,38,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Southern California,College/University,1
5004,77876,Kevin Porter,1972,3,9,39,Draft,1610612764,Baltimore,Bullets,BLT,Saint Francis (PA),College/University,1
5005,76468,Jim Creighton,1972,3,10,40,Draft,1610612760,Seattle,SuperSonics,SEA,Colorado,College/University,1
5006,81444,Ansley Truitt,1972,3,11,41,Draft,1610612752,New York,Knicks,NYK,California,College/University,0
5007,78308,Claude Terry,1972,3,12,42,Draft,1610612756,Phoenix,Suns,PHX,Stanford,College/University,1
5008,76374,Bill Chamberlain,1972,3,13,43,Draft,1610612744,Golden State,Warriors,GOS,North Carolina,College/University,1
5009,81428,Wayne Grabiec,1972,3,14,44,Draft,1610612738,Boston,Celtics,BOS,Michigan,College/University,0
5010,81501,Chuck Jura,1972,3,15,45,Draft,1610612741,Chicago,Bulls,CHI,Nebraska,College/University,0
5011,81525,George Adams,1972,3,16,46,Draft,1610612749,Milwaukee,Bucks,MIL,Gardner-Webb,College/University,0
5012,81264,Gregg Northington,1972,3,17,47,Draft,1610612747,Los Angeles,Lakers,LAL,Alabama State,College/University,0
5013,81400,Gary Stewart,1972,4,1,48,Draft,1610612757,Portland,Trail Blazers,POR,Canisius,College/University,0
5014,81542,George Bryant,1972,4,2,49,Draft,1610612746,Buffalo,Braves,BUF,Eastern Kentucky,College/University,0
5015,81558,Hank Siemiontkowski,1972,4,3,50,Draft,1610612739,Cleveland,Cavaliers,CLE,Villanova,College/University,0
5016,81310,Ernie Fleming,1972,4,4,51,Draft,1610612765,Detroit,Pistons,DET,Jacksonville,College/University,0
5017,81475,Marshall Wingate,1972,4,5,52,Draft,1610612755,Philadelphia,76ers,PHL,Niagara,College/University,0
5018,78069,Frank Schade,1972,4,6,53,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Wisconsin-Eau Claire,College/University,1
5019,81514,Wilbert Robinson,1972,4,7,54,Draft,1610612745,Houston,Rockets,HOU,West Virginia,College/University,0
5020,81477,Reggie Bird,1972,4,8,55,Draft,1610612737,Atlanta,Hawks,ATL,Princeton,College/University,0
5021,81495,Al Saunders,1972,4,9,56,Draft,1610612764,Baltimore,Bullets,BLT,Louisiana State,College/University,0
5022,81520,Joe Mackey,1972,4,10,57,Draft,1610612760,Seattle,SuperSonics,SEA,Southern California,College/University,0
5023,76162,Henry Bibby,1972,4,11,58,Draft,1610612752,New York,Knicks,NYK,California-Los Angeles,College/University,1
5024,81534,Matt Gantt,1972,4,12,59,Draft,1610612756,Phoenix,Suns,PHX,St. Bonaventure,College/University,0
5025,81449,John Tshogl,1972,4,13,60,Draft,1610612744,Golden State,Warriors,GOS,California-Santa Barbara,College/University,0
5026,81433,Nate Stephens,1972,4,14,61,Draft,1610612738,Boston,Celtics,BOS,Long Beach State,College/University,0
5027,81504,Ted Martiniuk,1972,4,15,62,Draft,1610612741,Chicago,Bulls,CHI,St. Peter's,College/University,0
5028,81530,Art White,1972,4,16,63,Draft,1610612749,Milwaukee,Bucks,MIL,Georgetown,College/University,0
5029,81567,Mike Reid,1972,5,1,64,Draft,1610612757,Portland,Trail Blazers,POR,California-Riverside,College/University,0
5030,81540,Arnie Berman,1972,5,2,65,Draft,1610612746,Buffalo,Braves,BUF,Brown,College/University,0
5031,81553,Sam Cash,1972,5,3,66,Draft,1610612739,Cleveland,Cavaliers,CLE,California-Riverside,College/University,0
5032,81454,Ernest Pettis,1972,5,4,67,Draft,1610612765,Detroit,Pistons,DET,Western Michigan,College/University,0
5033,81458,David Bustion,1972,5,5,68,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Denver,College/University,0
5034,81468,Joe Bynes,1972,5,6,69,Draft,1610612755,Philadelphia,76ers,PHL,Arkansas-Pine Bluff,College/University,0
5035,78150,James Silas,1972,5,7,70,Draft,1610612745,Houston,Rockets,HOU,Stephen F. Austin,College/University,1
5036,81481,Bob Lackey,1972,5,8,71,Draft,1610612737,Atlanta,Hawks,ATL,Marquette,College/University,0
5037,81491,Walter Jones,1972,5,9,72,Draft,1610612764,Baltimore,Bullets,BLT,Long Island-Brooklyn,College/University,0
5038,81519,Gary Ladd,1972,5,10,73,Draft,1610612760,Seattle,SuperSonics,SEA,Seattle,College/University,0
5039,81440,Bob Ford,1972,5,11,74,Draft,1610612752,New York,Knicks,NYK,Purdue,College/University,0
5040,81532,Wardell Dyson,1972,5,12,75,Draft,1610612756,Phoenix,Suns,PHX,Shaw,College/University,0
5041,76607,Charles Dudley,1972,5,13,76,Draft,1610612744,Golden State,Warriors,GOS,Washington,College/University,1
5042,81427,Bryan Adrian,1972,5,14,77,Draft,1610612738,Boston,Celtics,BOS,Davidson,College/University,0
5043,76789,Rowland Garrett,1972,5,15,78,Draft,1610612741,Chicago,Bulls,CHI,Florida State,College/University,1
5044,81526,Ron Harris,1972,5,16,79,Draft,1610612749,Milwaukee,Bucks,MIL,Wichita State,College/University,0
5045,81401,Glen Summors,1972,5,17,80,Draft,1610612747,Los Angeles,Lakers,LAL,Gannon,College/University,0
5046,81561,Joe Gaines,1972,6,1,81,Draft,1610612757,Portland,Trail Blazers,POR,Belmont,College/University,0
5047,81545,Ed Czernota,1972,6,2,82,Draft,1610612746,Buffalo,Braves,BUF,Sacred Heart,College/University,0
5048,81557,Tom Parker,1972,6,3,83,Draft,1610612739,Cleveland,Cavaliers,CLE,Kentucky,College/University,0
5049,81451,Terry Benton,1972,6,4,84,Draft,1610612765,Detroit,Pistons,DET,Wichita State,College/University,0
5050,81469,John Glover,1972,6,5,85,Draft,1610612755,Philadelphia,76ers,PHL,Wiley,College/University,0
5051,81460,Jerry Crocker,1972,6,6,86,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Guilford,College/University,0
5052,81511,Mike Collins,1972,6,7,87,Draft,1610612745,Houston,Rockets,HOU,Seattle,College/University,0
5053,81482,Randy Noll,1972,6,8,88,Draft,1610612737,Atlanta,Hawks,ATL,Marshall,College/University,0
5054,81488,Dwaine Dillard,1972,6,9,89,Draft,1610612764,Baltimore,Bullets,BLT,Eastern Michigan,College/University,0
5055,81523,Ronald Thomas,1972,6,10,90,Draft,1610612760,Seattle,SuperSonics,SEA,Louisville,College/University,0
5056,81437,Greg Cleuss,1972,6,11,91,Draft,1610612752,New York,Knicks,NYK,St. John's (NY),College/University,0
5057,81533,Charles Edge,1972,6,12,92,Draft,1610612756,Phoenix,Suns,PHX,LeMoyne-Owen,College/University,0
5058,81445,Henry Bacon,1972,6,13,93,Draft,1610612744,Golden State,Warriors,GOS,Louisville,College/University,0
5059,81429,Doug Holcomb,1972,6,14,94,Draft,1610612738,Boston,Celtics,BOS,Memphis,College/University,0
5060,81507,Mike Stewart,1972,6,15,95,Draft,1610612741,Chicago,Bulls,CHI,Santa Clara,College/University,0
5061,81435,Wally Wright,1972,6,16,96,Draft,1610612738,Boston,Celtics,BOS,Pine Manor,College/University,0
5062,81455,Sam Simmons,1972,6,17,97,Draft,1610612747,Los Angeles,Lakers,LAL,Bradley,College/University,0
5063,81564,Bob Lynn,1972,7,1,98,Draft,1610612757,Portland,Trail Blazers,POR,Long Beach State,College/University,0
5064,81550,Greg Kohls,1972,7,2,99,Draft,1610612746,Buffalo,Braves,BUF,Syracuse,College/University,0
5065,81554,Steve Davidson,1972,7,3,100,Draft,1610612739,Cleveland,Cavaliers,CLE,West Texas A&M,College/University,0
5066,81450,Bruce Anderson,1972,7,4,101,Draft,1610612765,Detroit,Pistons,DET,Arizona,College/University,0
5067,81467,Mike Sneed,1972,7,5,102,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Fayetteville State,College/University,0
5068,81472,Curtis Pritchett,1972,7,6,103,Draft,1610612755,Philadelphia,76ers,PHL,Saint Augustine's,College/University,0
5069,81513,Mike Jackson,1972,7,7,104,Draft,1610612745,Houston,Rockets,HOU,Cal State-Los Angeles,College/University,0
5070,81483,Billy Pleas,1972,7,8,105,Draft,1610612737,Atlanta,Hawks,ATL,Detroit Mercy,College/University,0
5071,81487,Marvin Brown,1972,7,9,106,Draft,1610612764,Baltimore,Bullets,BLT,Jackson State,College/University,0
5072,81516,Jerry Dunn,1972,7,10,107,Draft,1610612760,Seattle,SuperSonics,SEA,Western Kentucky,College/University,0
5073,81443,Tracy Tripucka,1972,7,11,108,Draft,1610612752,New York,Knicks,NYK,Lafayette,College/University,0
5074,76761,Bernie Fryer,1972,7,12,109,Draft,1610612756,Phoenix,Suns,PHX,Brigham Young,College/University,1
5075,81448,William Franklin,1972,7,13,110,Draft,1610612744,Golden State,Warriors,GOS,Purdue,College/University,0
5076,81432,Stephen Previs,1972,7,14,111,Draft,1610612738,Boston,Celtics,BOS,North Carolina,College/University,0
5077,81505,Jerry Pender,1972,7,15,112,Draft,1610612741,Chicago,Bulls,CHI,Fresno State,College/University,0
5078,76522,Edward Davis,1972,7,16,113,Draft,1610612749,Milwaukee,Bucks,MIL,Duquesne,College/University,1
5079,81568,Ruben Vance,1972,8,1,114,Draft,1610612757,Portland,Trail Blazers,POR,Kent State,College/University,0
5080,81546,Andy Denny,1972,8,2,115,Draft,1610612746,Buffalo,Braves,BUF,South Alabama,College/University,0
5081,81555,Roger Evans,1972,8,3,116,Draft,1610612739,Cleveland,Cavaliers,CLE,Kent State,College/University,0
5082,77240,Ben Kelso,1972,8,4,117,Draft,1610612765,Detroit,Pistons,DET,Central Michigan,College/University,1
5083,81470,Jim Kopp,1972,8,5,118,Draft,1610612755,Philadelphia,76ers,PHL,Rockhurst,College/University,0
5084,81459,Jerry Clack,1972,8,6,119,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Oklahoma,College/University,0
5085,81512,Henry Harris,1972,8,7,120,Draft,1610612745,Houston,Rockets,HOU,Auburn,College/University,0
5086,81479,Oscar Evans,1972,8,8,121,Draft,1610612737,Atlanta,Hawks,ATL,Butler,College/University,0
5087,81489,Jim Floyd,1972,8,9,122,Draft,1610612764,Baltimore,Bullets,BLT,Shaw,College/University,0
5088,81522,Willy Stoudamire,1972,8,10,123,Draft,1610612760,Seattle,SuperSonics,SEA,Portland State,College/University,0
5089,81438,Tom Corde,1972,8,11,124,Draft,1610612752,New York,Knicks,NYK,Ohio,College/University,0
5090,81322,Russell Golden,1972,8,12,125,Draft,1610612756,Phoenix,Suns,PHX,Jackson State,College/University,0
5091,81446,John Burks,1972,8,13,126,Draft,1610612744,Golden State,Warriors,GOS,San Francisco,College/University,0
5092,81431,Sam McCarney,1972,8,14,127,Draft,1610612738,Boston,Celtics,BOS,Oral Roberts,College/University,0
5093,81497,Cavin Anderson,1972,8,15,128,Draft,1610612741,Chicago,Bulls,CHI,Valley City State,College/University,0
5094,81527,Charles Kirkland,1972,8,16,129,Draft,1610612749,Milwaukee,Bucks,MIL,Cheyney,College/University,0
5095,81565,Scott McCandlish,1972,9,1,130,Draft,1610612757,Portland,Trail Blazers,POR,Virginia,College/University,0
5096,81543,John Collins,1972,9,2,131,Draft,1610612746,Buffalo,Braves,BUF,SUNY Brockport,College/University,0
5097,81425,Greg Starrick,1972,9,3,132,Draft,1610612739,Cleveland,Cavaliers,CLE,Southern Illinois,College/University,0
5098,81453,Kessie Mangam,1972,9,4,133,Draft,1610612765,Detroit,Pistons,DET,Ferris State,College/University,0
5099,81464,Steve McMahon,1972,9,5,134,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Merrimack,College/University,0
5100,81471,Rod Murray,1972,9,6,135,Draft,1610612755,Philadelphia,76ers,PHL,Cal State-Los Angeles,College/University,0
5101,81484,Larry Strozier,1972,9,7,136,Draft,1610612737,Atlanta,Hawks,ATL,Morehouse,College/University,0
5102,81486,Ruppert Breedlove,1972,9,8,137,Draft,1610612764,Baltimore,Bullets,BLT,Oglethorpe,College/University,0
5103,81518,Dwight Holliday,1972,9,9,138,Draft,1610612760,Seattle,SuperSonics,SEA,Hawaii,College/University,0
5104,81442,Tom Sullivan,1972,9,10,139,Draft,1610612752,New York,Knicks,NYK,Fordham,College/University,0
5105,81536,Bill Kennedy,1972,9,11,140,Draft,1610612756,Phoenix,Suns,PHX,Arizona,College/University,0
5106,81447,Bill Duey,1972,9,12,141,Draft,1610612744,Golden State,Warriors,GOS,California,College/University,0
5107,81500,Ralph Houston,1972,9,13,142,Draft,1610612741,Chicago,Bulls,CHI,West Texas A&M,College/University,0
5108,81528,Jim Regenold,1972,9,14,143,Draft,1610612749,Milwaukee,Bucks,MIL,Ball State,College/University,0
5109,81560,Kresimir Cosic,1972,10,1,144,Draft,1610612757,Portland,Trail Blazers,POR,Brigham Young,College/University,0
5110,81556,Kent Martens,1972,10,2,145,Draft,1610612739,Cleveland,Cavaliers,CLE,Abilene Christian,College/University,0
5111,81452,Kent Hollenbeck,1972,10,3,146,Draft,1610612765,Detroit,Pistons,DET,Kentucky,College/University,0
5112,81474,Gary Watson,1972,10,4,147,Draft,1610612755,Philadelphia,76ers,PHL,Wisconsin,College/University,0
5113,81461,David Hall,1972,10,5,148,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Kansas State,College/University,0
5114,81478,Jim Clesson,1972,10,6,149,Draft,1610612737,Atlanta,Hawks,ATL,Tulsa,College/University,0
5115,81493,Will Loftin,1972,10,7,150,Draft,1610612764,Baltimore,Bullets,BLT,Louisiana-Lafayette,College/University,0
5116,81521,Dan Stewart,1972,10,8,151,Draft,1610612760,Seattle,SuperSonics,SEA,Washington State,College/University,0
5117,81441,Richie Garner,1972,10,9,152,Draft,1610612752,New York,Knicks,NYK,Manhattan,College/University,0
5118,81539,Al Vilcheck,1972,10,10,153,Draft,1610612756,Phoenix,Suns,PHX,Louisville,College/University,0
5119,81430,Marty Hunt,1972,10,11,154,Draft,1610612738,Boston,Celtics,BOS,Kenyon,College/University,0
5120,81508,Chuck Taylor,1972,10,12,155,Draft,1610612741,Chicago,Bulls,CHI,West Liberty,College/University,0
5121,81529,Jolly Spight,1972,10,13,156,Draft,1610612749,Milwaukee,Bucks,MIL,Santa Clara,College/University,0
5122,81569,Jimmy Wilkins,1972,11,1,157,Draft,1610612757,Portland,Trail Blazers,POR,San Diego State,College/University,0
5123,81552,Jim Prokell,1972,11,2,158,Draft,1610612746,Buffalo,Braves,BUF,Edinboro,College/University,0
5124,81463,Floyd Mathew,1972,11,3,159,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Northern Arizona,College/University,0
5125,81476,Charles Allen,1972,11,4,160,Draft,1610612737,Atlanta,Hawks,ATL,Texas Southern,College/University,0
5126,81496,Marvin Watkins,1972,11,5,161,Draft,1610612764,Baltimore,Bullets,BLT,Jackson State,College/University,0
5127,81524,Steve Turner,1972,11,6,162,Draft,1610612760,Seattle,SuperSonics,SEA,Vanderbilt,College/University,0
5128,81439,Chic Downing,1972,11,7,163,Draft,1610612752,New York,Knicks,NYK,Benedictine (IL),College/University,0
5129,81531,John Belcher,1972,11,8,164,Draft,1610612756,Phoenix,Suns,PHX,Arkansas State,College/University,0
5130,77612,Mark Minor,1972,11,9,165,Draft,1610612738,Boston,Celtics,BOS,Ohio State,College/University,1
5131,81510,Jackie Young,1972,11,10,166,Draft,1610612741,Chicago,Bulls,CHI,Rocky Mountain,College/University,0
5132,81547,Frank Dewitt,1972,12,1,167,Draft,1610612746,Buffalo,Braves,BUF,Virginia,College/University,0
5133,81457,Len Baltimore,1972,12,2,168,Draft,1610612758,Kansas City-Omaha,Kings,KCK,George Washington,College/University,0
5134,81480,James Green,1972,12,3,169,Draft,1610612737,Atlanta,Hawks,ATL,Paine,College/University,0
5135,81485,Lloyd Adams,1972,12,4,170,Draft,1610612764,Baltimore,Bullets,BLT,Rhode Island,College/University,0
5136,81515,Gregg Daust,1972,12,5,171,Draft,1610612760,Seattle,SuperSonics,SEA,Missouri-St. Louis,College/University,0
5137,81537,Mark Soderberg,1972,12,6,172,Draft,1610612756,Phoenix,Suns,PHX,Utah,College/University,0
5138,81434,Phil Stephens,1972,12,7,173,Draft,1610612738,Boston,Celtics,BOS,South Carolina State,College/University,0
5139,81498,Al Cotler,1972,12,8,174,Draft,1610612741,Chicago,Bulls,CHI,Pennsylvania,College/University,0
5140,81566,Larry Morris,1972,13,1,175,Draft,1610612757,Portland,Trail Blazers,POR,Tulsa,College/University,0
5141,81549,Kim Huband,1972,13,2,176,Draft,1610612746,Buffalo,Braves,BUF,North Carolina,College/University,0
5142,81466,Kent Scott,1972,13,3,177,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Pittsburgh,College/University,0
5143,81492,Mike Krawzyk,1972,13,4,178,Draft,1610612764,Baltimore,Bullets,BLT,Loyola-Maryland,College/University,0
5144,81538,Kelly Utley,1972,13,5,179,Draft,1610612756,Phoenix,Suns,PHX,Shaw,College/University,0
5145,76112,Mike Barr,1972,13,6,180,Draft,1610612741,Chicago,Bulls,CHI,Duquesne,College/University,1
5146,81563,Paul Kelley,1972,14,1,181,Draft,1610612757,Portland,Trail Blazers,POR,Shaw,College/University,0
5147,81544,Greg Corson,1972,14,2,182,Draft,1610612746,Buffalo,Braves,BUF,North Carolina,College/University,0
5148,81456,Bob Allen,1972,14,3,183,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Missouri,College/University,0
5149,81494,Aubrey Nash,1972,14,4,184,Draft,1610612764,Baltimore,Bullets,BLT,Kansas,College/University,0
5150,81517,Cleveland Hill,1972,14,5,185,Draft,1610612760,Seattle,SuperSonics,SEA,Nicholls State,College/University,0
5151,81535,Ray Golson,1972,14,6,186,Draft,1610612756,Phoenix,Suns,PHX,West Texas A&M,College/University,0
5152,81506,Andrew Pettes,1972,14,7,187,Draft,1610612741,Chicago,Bulls,CHI,Oklahoma,College/University,0
5153,81562,Rich Haubeggar,1972,15,1,188,Draft,1610612757,Portland,Trail Blazers,POR,Wake Forest,College/University,0
5154,81548,Paul Hoffman,1972,15,2,189,Draft,1610612746,Buffalo,Braves,BUF,St. Bonaventure,College/University,0
5155,81462,Mike Jefferies,1972,15,3,190,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Oklahoma State,College/University,0
5156,81490,Gary Handleman,1972,15,4,191,Draft,1610612764,Baltimore,Bullets,BLT,Johns Hopkins,College/University,0
5157,81502,Greg Lowery,1972,15,5,192,Draft,1610612741,Chicago,Bulls,CHI,Texas Tech,College/University,0
5158,81559,Mose Adolph,1972,16,1,193,Draft,1610612757,Portland,Trail Blazers,POR,Cal State-Los Angeles,College/University,0
5159,81541,Norman Bounds,1972,16,2,194,Draft,1610612746,Buffalo,Braves,BUF,SUNY Brockport,College/University,0
5160,81465,Mike Peterson,1972,16,3,195,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Nebraska,College/University,0
5161,81499,Charles Hall,1972,16,4,196,Draft,1610612741,Chicago,Bulls,CHI,Montana Western,College/University,0
5162,81509,John Thornton,1972,17,1,197,Draft,1610612741,Chicago,Bulls,CHI,South Carolina State,College/University,0
